0,1,21.0291067063
0,6,12.3456242143
0,9,18.2033267444
0,19,25.5728627553
0,32,19.7183883615
0,34,27.2904322512
1,0,17.0280620582
1,4,20.3808785037
1,9,5.03774554189
1,30,16.7477630694
1,31,20.4926112393
1,39,18.1561772258
2,5,16.4054389283
2,14,28.2893138144
2,28,13.7454278719
2,29,2.06978785836
2,35,22.5306528038
3,4,12.6677120749
3,15,4.59924423909
3,22,25.3796063582
3,24,8.36183559899
3,34,27.0555137931
3,35,11.3199947037
4,39,23.187124538
5,0,15.8202003468
5,4,16.3426174166
5,22,3.97787719987
6,0,9.325349484
6,4,4.39371171806
6,30,9.8237340016
6,33,19.002951596
6,36,2.79114928394
6,37,17.8596239779
7,19,20.0448548805
8,34,2.45831891618
9,13,22.7744141476
9,15,10.8635798114
9,21,1.65824420163
9,27,2.62561412992
9,29,2.87164311856
10,12,28.4795345281
10,18,17.4027145717
10,19,29.4235647879
10,25,9.12009722225
11,2,1.26992663109
11,16,1.48160873415
11,19,7.22051486985
11,28,16.1542254776
11,30,22.3277468141
11,33,6.01205136146
11,39,12.7855444483
12,18,26.7816938779
13,20,4.80797061431
14,21,8.45419612474
14,36,15.744724068
15,5,23.293573565
16,24,24.106762242
16,25,28.4241354333
16,31,28.5793543773
17,13,9.0140161629
17,16,5.86731973233
17,32,11.5301680167
17,38,1.33935694186
17,39,3.94245579961
18,1,2.738467221
18,15,23.5692782005
18,22,19.8026676604
18,27,10.0438476554
18,29,16.5843281232
19,37,26.4858155409
20,6,3.50261490661
20,11,8.89515868673
20,17,26.6461742609
20,28,5.16535349592
20,29,21.4352115324
20,35,4.55753951959
21,5,3.7807281464
21,8,7.19186196882
21,12,12.8538039975
21,25,21.807699264
22,9,14.4893518803
22,14,13.7068287861
22,29,19.9939512092
22,32,23.3725595945
23,12,29.249370744
23,15,11.5716162032
23,31,3.85057331376
23,36,1.83444750854
24,0,1.29874389934
24,13,3.20515915647
24,39,8.25248356279
25,2,2.12947775464
25,5,18.7446113281
25,6,4.29805471327
25,7,0.973135509288
26,13,22.4297330672
26,18,28.973859645
26,19,26.268993614
26,20,26.2422699742
26,27,17.4962295154
26,32,1.25611794641
27,6,20.5166142418
27,11,14.9795065203
27,17,3.17748718404
27,18,11.2283950766
27,19,12.2321300182
27,28,2.60583295479
27,29,29.2114891609
28,19,23.2740550957
28,39,6.08653515063
29,6,16.8864549236
30,0,10.3559073942
30,2,7.05049209466
31,16,20.7047960037
31,27,28.2965328839
32,2,10.6337571042
32,13,13.7092137816
32,14,29.4600405272
32,20,4.66850989908
32,22,7.07154209013
32,24,7.20011762571
32,25,5.40195972696
32,33,26.3783764092
32,39,27.3968523156
33,2,27.3309290683
33,14,28.8691009601
33,21,22.5878701438
33,26,27.1714556991
34,4,19.2878623812
34,12,3.56752526232
34,15,22.292403278
34,26,29.5367335787
34,28,17.5581119401
35,2,16.1658929571
35,7,14.373175479
36,3,8.29011668182
36,4,8.05810352395
37,0,0.624733675937
37,10,28.2378244546
37,11,10.4726908012
37,16,22.2210674019
37,18,9.53818985703
37,24,7.25350770798
37,29,14.2142665804
38,5,3.74995801421
38,8,11.1330617395
38,10,8.36924188675
38,13,19.1262012442
38,17,19.7097171636
38,19,12.2540660487
38,30,9.63547994316
38,34,14.2143588619
39,9,19.3412018285
39,18,3.51571001126
39,27,14.4776638212
39,38,4.28433298501
