0,3,17.4695771018
0,4,4.60187522787
1,3,6.3453836392
1,8,9.84338386563
1,12,2.62954039467
1,13,9.50822166318
2,13,11.0365207911
3,2,27.5103724276
3,6,28.1639644587
4,0,5.54785677615
4,8,1.10985387446
5,3,25.8198554296
6,8,10.8450315077
6,11,23.622976621
6,14,4.20022392301
7,11,26.4491965526
8,7,3.51274231348
9,2,11.2069079199
10,12,5.24102404323
11,1,23.1025465948
11,2,25.2324301777
11,4,20.9093594096
12,4,6.86320946946
13,2,16.4071370492
13,4,12.6380344672
13,8,16.0878987788
14,3,26.6185727337
