0,4,23.4570334516
0,6,12.3477122685
0,7,26.7650548927
0,8,24.3562805475
0,10,21.5433980849
1,9,24.7958137462
2,5,26.5206086728
2,8,4.28733602901
3,15,0.835232427446
3,25,27.7758358481
4,2,1.87512326542
4,12,15.7735266436
4,17,1.86902456013
4,24,11.266668143
5,0,26.2902838357
5,1,27.7966744564
5,22,27.6980402796
5,24,10.9236530299
6,21,9.74062209056
7,6,8.71023742265
7,17,10.1272198852
8,1,19.0637048234
8,22,29.5501374202
8,29,1.48647370765
9,1,22.7548780151
9,8,24.4064059976
9,16,15.4334713545
9,19,22.93964628
10,5,24.5057013412
10,14,12.3130242362
10,15,14.9615198693
10,18,29.6409545275
11,15,10.149883884
11,23,13.7643506711
11,27,24.6160840944
12,9,5.51429863186
12,10,7.30413366486
12,11,13.0897758385
12,20,9.50631937238
12,22,22.4686037751
13,23,3.75364115862
14,3,16.3386742707
14,5,10.2447095717
14,6,15.4075888338
14,9,15.4829883661
14,12,15.3770246681
14,16,14.486869382
14,20,20.4707641816
14,23,2.17328934174
14,24,23.6885903011
15,23,29.7123291057
16,14,26.9867349116
16,24,17.3016635383
16,26,19.6259823725
17,7,19.6200758589
17,9,21.5800079351
17,22,24.3848189325
18,13,12.6064957006
19,2,16.2719756002
20,1,24.2044470161
20,3,19.8786800496
20,9,25.4002355455
20,10,25.1519843403
21,0,2.54034355165
21,6,3.09094492367
21,18,16.5071404338
21,20,19.726644576
21,24,24.9996428216
21,25,9.01025219869
22,5,8.39078431886
22,13,27.8031773943
22,18,2.44094414625
24,5,13.9114087707
24,15,14.0887872467
24,17,12.4334019623
24,25,3.441632383
25,4,17.5569158078
25,11,28.4826790613
25,12,13.2176224823
25,15,3.65183440675
25,22,18.6505968215
26,4,7.04305750337
26,7,26.4433134828
26,10,29.7238890095
26,11,1.31164174035
27,8,11.5560374896
27,19,2.60514534194
27,29,23.9972609568
28,7,8.02530040872
28,13,7.31058101529
28,26,19.1898872828
29,11,11.0185987542
