0,4,27.5400002954
1,11,5.18337444489
1,16,11.2324826513
2,0,0.654728267067
2,1,12.4261574849
2,3,29.0831121266
2,11,18.1266830722
2,13,18.5157776945
3,11,18.1050307758
3,19,7.52142557936
3,22,5.87483701346
3,29,14.6468095696
4,18,22.3124289279
4,29,27.7373242745
5,10,3.5218961309
5,22,25.1776786949
6,8,3.1899070856
6,16,25.298194033
6,19,20.733910194
6,22,3.9148340635
6,29,25.1114648009
7,10,1.9869820111
7,12,11.4442656048
7,16,21.9728096302
7,19,10.0047477395
7,20,6.33172163973
8,1,28.3634018296
8,14,3.88493828402
8,22,22.3123556506
8,25,17.044065396
8,29,26.1341779173
9,18,1.79374889969
9,22,6.23243184013
10,9,8.22149421898
10,11,0.324217438899
10,20,24.7768726426
10,25,8.10203895235
10,29,5.75443713287
11,1,27.6973540409
11,4,2.79002034135
12,8,17.4001841221
12,16,19.8312149933
13,5,14.3304659239
13,10,12.0079277313
13,12,5.11380754624
14,13,0.401187592162
14,17,2.39998742206
15,14,15.6374617719
15,20,2.26625450124
16,2,23.4292134244
16,4,29.0990185192
17,5,27.0805970817
17,8,5.59008929474
17,9,5.33139645471
17,22,23.0371679036
18,1,16.492462564
18,2,15.1278961302
18,26,13.5099482404
19,1,16.6790275769
19,18,22.5870581504
19,22,28.6454004874
19,25,12.8984546229
20,17,21.1702699191
21,12,21.1538490415
21,15,6.87370069791
23,9,18.3946589682
24,18,25.0450026646
25,6,19.6343837643
25,10,11.7654366669
25,19,13.6829057938
26,10,25.1135857665
26,16,18.4584214777
26,17,19.5400066555
26,18,8.11699462367
28,1,1.23118097946
28,2,6.79043809754
28,10,12.4303420607
28,13,3.46057014948
28,15,7.48148156509
28,20,19.6760214692
28,22,5.37848073694
29,12,23.7912847164
29,25,12.5146094642
