0,4,15.430043004
0,5,24.3087360977
0,11,0.59611924858
0,17,10.4469356212
1,9,22.2202043314
2,11,14.1763370855
2,22,9.91453107489
2,25,10.2300174303
3,8,4.39241335315
3,19,19.4497395924
3,24,26.4726240419
4,29,12.9893357541
5,1,14.5428478485
5,4,21.3148674975
5,6,15.7171832818
5,15,17.7155754841
5,20,6.20255036836
5,27,4.75217049834
6,12,12.9955259198
6,24,6.11823639468
7,11,29.7085068971
7,25,12.8817871713
8,5,25.7329716896
8,13,20.4058820831
8,25,12.3318014439
9,0,21.800069509
9,11,4.77967189912
9,18,13.2944842647
9,19,20.0139758275
9,27,12.1289346346
10,6,24.6817321987
10,12,19.4307363841
10,14,24.9262624155
11,7,29.2502767427
11,10,29.4018996934
11,14,12.7501948008
11,20,3.16473824007
12,9,21.7670717502
12,15,25.939362887
12,27,1.50152374712
13,3,20.4386499229
13,21,4.93664331565
14,10,25.5988646434
15,16,1.03659554275
15,18,15.5880521853
15,28,11.0945208431
16,2,27.8412759958
16,24,15.2763035595
16,27,24.0381695698
17,4,20.8603458129
17,23,10.1799698337
18,4,7.73254722255
19,13,8.77821881942
20,9,7.57436631206
20,10,3.32163150148
20,11,6.43634019352
20,17,1.33333021812
20,23,2.36660923175
21,0,2.36794658932
21,6,3.65261792638
21,9,7.66332945779
21,15,13.7248601899
21,17,5.91960841946
21,23,12.9860405281
21,27,4.18698595798
22,8,18.4772558643
22,12,27.9512723784
23,7,27.5709394463
23,25,22.2514470908
24,1,29.708228955
24,27,14.7143460838
25,5,29.3747736808
25,21,14.2035360036
25,29,17.3062398452
26,11,27.3606931156
28,7,10.6530698039
28,10,9.12724997141
28,16,3.61622996897
28,26,16.3705604839
29,1,21.7680404682
29,6,15.1207230801
29,9,25.9346458048
29,11,24.9362345914
29,16,10.514108347
29,19,6.6290517228
29,24,1.37258367594
