0,9,5.47495671131
0,20,8.98899361599
0,26,21.7707775953
0,28,28.3397022727
1,4,15.8180912915
1,28,8.36551181714
2,13,24.5711186425
2,16,0.240104155612
2,18,20.4273812096
2,25,7.01396850645
3,25,29.2852743466
4,19,22.8156503628
4,24,24.8488754374
5,2,16.1545487553
6,20,8.78758426642
6,24,16.4910961334
7,5,25.435195843
7,14,19.4868211343
7,16,12.8205146391
7,23,1.20748658275
7,24,26.809497775
7,28,15.2434917841
8,9,28.0243551202
8,11,4.64405147564
8,21,6.18048667041
9,7,14.31010718
9,16,5.43524950653
9,21,29.5563501485
9,29,13.0558924557
10,12,2.76462807275
10,21,26.4409947266
11,0,14.1925676326
11,1,3.82392258294
11,6,3.3505723236
12,2,5.0828368105
12,6,26.702404295
12,8,5.97729273426
12,19,7.49994337294
13,4,10.0851753658
13,24,12.184109197
13,27,13.6867453487
14,8,20.1384918341
14,9,7.14157016007
14,26,0.481503083671
14,27,8.58613547318
15,2,16.973527859
15,5,21.110952673
15,6,8.48047563518
15,7,17.4639305169
17,5,20.9857122751
18,3,11.2020383139
18,9,24.9521713918
18,13,3.26665434079
18,21,17.0851052251
19,0,2.46883675142
19,4,21.1183134944
20,21,19.1924960263
20,26,15.0680171471
21,8,11.5267358413
21,11,2.16615168819
21,22,15.563107143
21,26,4.114019119
22,16,24.1823123631
22,25,18.4354706906
22,28,28.1143812074
22,29,22.0825267903
23,24,22.3625899015
24,2,20.7626751032
24,4,14.3575833223
24,27,1.87848626607
24,29,22.0263461076
25,2,0.159501902058
25,6,23.3999663755
25,17,7.57418087069
26,1,23.06448441
26,12,9.99916293918
26,23,7.23177043188
26,24,21.6368178214
26,25,0.69736303198
26,29,6.84825410586
27,23,23.7763457064
28,5,20.5824566186
28,7,10.1560169824
28,9,15.0925292164
28,14,28.6013155276
28,15,28.6145637691
29,14,12.3784406532
29,25,17.8118633473
