0,3,17.605630280927603
0,16,3.265020624147603
0,19,8.811600710691717
2,7,9.952056819012721
2,8,15.821028863983136
3,11,4.9673204540644065
5,3,14.244339372928849
5,18,20.73821548576863
7,5,6.100543674181519
8,5,21.916418792237096
8,9,1.590243899324565
9,8,28.401918493835424
9,12,22.887612449536814
11,5,5.206486927875363
11,9,14.732301006210783
11,16,6.6722821556269105
11,17,0.20600154043508012
12,0,12.413277996524343
12,19,13.62627626491365
13,18,29.5351105393747
14,8,8.186934501917104
15,0,3.9208283146367418
15,11,13.388534472276172
15,14,13.860102785253021
15,18,3.9842647872213033
16,4,10.416967425702879
16,7,12.731340757010006
16,17,24.727419676671268
17,1,7.240882896293264
17,10,20.030557702021646
17,11,21.550807584950434
17,15,8.251684937928461
19,0,15.656129256611026
19,8,21.416302746163623
19,14,0.557683876661289
