0,21,8.18693450192
1,3,3.92082831464
1,12,13.3885344723
2,5,13.8601027853
2,9,3.98426478722
2,16,10.4169674257
2,17,12.731340757
2,23,24.7274196767
2,24,7.24088289629
3,18,20.030557702
3,21,21.550807585
4,17,8.25168493793
4,18,15.6561292566
4,29,21.4163027462
5,2,0.557683876661
5,6,9.93050385473
5,8,21.5238457609
5,13,18.4463422234
5,16,19.2271642321
5,26,27.150214631
6,1,21.0291067063
6,10,12.3456242143
6,11,18.2033267444
6,15,25.5728627553
6,20,19.7183883615
7,0,27.2904322512
7,8,17.0280620582
7,14,20.3808785037
7,23,5.03774554189
8,0,16.7477630694
8,6,20.4926112393
9,4,18.1561772258
9,15,16.4054389283
9,22,28.2893138144
9,24,13.7454278719
10,0,2.06978785836
10,5,22.5306528038
11,0,12.6677120749
11,4,4.59924423909
11,5,25.3796063582
11,22,8.36183559899
12,0,27.0555137931
12,4,11.3199947037
13,2,23.187124538
13,5,15.8202003468
13,6,16.3426174166
13,10,3.97787719987
17,13,9.325349484
17,15,4.39371171806
17,21,9.8237340016
17,27,19.002951596
17,29,2.79114928394
18,19,17.8596239779
19,5,20.0448548805
19,6,2.45831891618
19,12,22.7744141476
20,2,10.8635798114
20,16,1.65824420163
20,19,2.62561412992
20,28,2.87164311856
21,2,28.4795345281
21,8,17.4027145717
21,27,29.4235647879
22,20,9.12009722225
23,21,1.26992663109
24,3,1.48160873415
24,9,7.22051486985
25,24,16.1542254776
26,15,22.3277468141
26,29,6.01205136146
27,2,12.7855444483
27,18,26.7816938779
27,24,4.80797061431
27,25,8.45419612474
28,6,15.744724068
28,11,23.293573565
28,13,24.106762242
