0,8,1.56029013169
0,16,28.9597993568
1,11,13.0528781256
1,19,16.3104649001
2,1,16.8247614211
2,7,9.44118197312
2,19,7.92740585188
3,12,28.8466052074
4,15,13.7392250446
5,6,13.8662138501
6,16,16.7730599245
7,2,19.0093236349
7,6,9.2489764486
7,10,24.3091133193
8,3,26.1095216623
8,14,24.6934971147
9,10,10.7115765485
9,18,25.2242825688
10,13,16.7563305884
10,14,18.2084977922
11,3,27.2894409548
11,8,28.1079601941
11,12,10.4745816729
12,4,10.5516697993
14,15,18.3821143778
16,19,11.6647082042
17,5,18.8714167232
18,0,25.7673213814
18,4,7.90266190052
18,10,18.8094909312
18,14,10.0658672809
19,0,15.2075746618
19,2,27.1649919581
19,6,1.63992350456
19,13,16.0692035345
19,15,29.259016801
19,18,23.3568290033
