0,7,22.4981349729
0,17,7.73853607858
1,9,21.0508907911
1,17,16.187318673
2,8,2.04522534316
2,9,26.6037131906
3,2,28.756476441
3,11,21.1361583582
4,11,14.0613843516
7,3,26.543323331
7,10,14.3981495957
7,14,16.1770711002
7,15,23.3343746331
7,19,18.6196609571
9,11,7.63401319368
9,16,23.9342271275
10,0,20.3611916803
10,1,8.10773247457
10,3,8.50554922392
10,11,29.3897893479
10,13,27.5400002954
11,19,5.18337444489
12,2,11.2324826513
12,9,0.654728267067
13,10,12.4261574849
14,11,29.0831121266
15,8,18.1266830722
15,16,18.5157776945
15,19,18.1050307758
16,2,7.52142557936
16,9,5.87483701346
16,17,14.6468095696
17,1,22.3124289279
17,5,27.7373242745
17,8,3.5218961309
17,9,25.1776786949
18,1,3.1899070856
18,14,25.298194033
19,2,20.733910194
19,6,3.9148340635
