0,4,25.4726630326
0,11,28.4019387299
0,19,10.0928247298
1,7,11.2616486679
1,9,22.4617974464
2,3,10.8059999924
2,7,9.52488461138
2,8,11.1308467066
3,4,4.62762980347
3,9,11.988354602
3,17,14.4722375721
5,16,6.87372277552
5,19,13.1136712485
6,17,20.4237885428
7,9,2.97960490156
7,16,18.7259490912
8,2,29.9255980406
8,15,26.0313093174
8,16,3.52030654482
10,18,13.7514784965
11,8,15.152169026
12,14,14.7325133565
13,2,14.1615856015
13,11,9.1995391291
13,17,16.8629612063
14,8,21.1335275843
14,11,13.3632063149
14,17,24.3459517734
15,0,7.37382270542
16,4,25.5879304395
16,11,29.9369830442
18,5,19.6634512392
18,17,13.8352088086
19,6,21.6873843633
19,11,24.4795060865
