0,3,17.6056302809
0,16,3.26502062415
0,19,8.81160071069
2,7,9.95205681901
2,8,15.821028864
3,11,4.96732045406
5,3,14.2443393729
5,18,20.7382154858
7,5,6.10054367418
8,5,21.9164187922
8,9,1.59024389932
9,8,28.4019184938
9,12,22.8876124495
11,5,5.20648692788
11,9,14.7323010062
11,16,6.67228215563
11,17,0.206001540435
12,0,12.4132779965
12,19,13.6262762649
13,18,29.5351105394
14,8,8.18693450192
15,0,3.92082831464
15,11,13.3885344723
15,14,13.8601027853
15,18,3.98426478722
16,4,10.4169674257
16,7,12.731340757
16,17,24.7274196767
17,1,7.24088289629
17,10,20.030557702
17,11,21.550807585
17,15,8.25168493793
19,0,15.6561292566
19,8,21.4163027462
19,14,0.557683876661
