0,2,1.10985387446
0,6,25.8198554296
0,15,10.8450315077
0,16,23.622976621
1,9,4.20022392301
1,13,26.4491965526
2,8,3.51274231348
2,11,11.2069079199
2,14,5.24102404323
3,15,23.1025465948
4,10,25.2324301777
4,13,20.9093594096
5,10,6.86320946946
5,12,16.4071370492
5,17,12.6380344672
5,19,16.0878987788
6,0,26.6185727337
6,2,22.3961642129
6,19,21.0517584996
7,4,11.5940755079
7,12,25.2943133324
8,2,5.51280758188
8,4,10.3746254791
9,3,23.7783192095
10,15,22.9644518145
10,16,14.552497909
11,18,8.73700381112
12,17,11.3821937286
14,0,26.3250438247
15,6,21.1883309489
15,17,2.97189605242
16,1,27.5679893836
16,6,4.76802906408
16,12,18.6694025371
17,3,16.9089006378
17,19,20.2254130089
18,6,4.04622968296
19,10,28.8154013308
19,12,22.6547169962
19,18,29.9538069056
