0,10,8.36183559899
0,17,27.0555137931
0,19,11.3199947037
0,29,23.187124538
0,30,15.8202003468
0,35,16.3426174166
1,0,3.97787719987
1,4,9.325349484
1,5,4.39371171806
1,22,9.8237340016
1,41,19.002951596
1,42,2.79114928394
1,46,17.8596239779
2,5,20.0448548805
2,6,2.45831891618
2,10,22.7744141476
2,30,10.8635798114
3,34,1.65824420163
4,13,2.62561412992
4,15,2.87164311856
4,21,28.4795345281
4,27,17.4027145717
4,29,29.4235647879
4,49,9.12009722225
5,12,1.26992663109
5,18,1.48160873415
5,19,7.22051486985
5,25,16.1542254776
6,2,22.3277468141
6,16,6.01205136146
6,19,12.7855444483
6,28,26.7816938779
6,30,4.80797061431
6,33,8.45419612474
6,39,15.744724068
7,26,23.293573565
7,47,24.106762242
8,21,28.4241354333
8,36,28.5793543773
8,40,9.0140161629
8,46,5.86731973233
9,24,11.5301680167
9,25,1.33935694186
9,31,3.94245579961
9,47,2.738467221
10,2,23.5692782005
10,18,19.8026676604
10,24,10.0438476554
10,25,16.5843281232
10,27,26.4858155409
10,41,3.50261490661
10,48,8.89515868673
11,1,26.6461742609
11,19,5.16535349592
12,25,21.4352115324
12,32,4.55753951959
12,37,3.7807281464
12,43,7.19186196882
13,0,12.8538039975
13,6,21.807699264
13,16,14.4893518803
13,22,13.7068287861
13,25,19.9939512092
13,29,23.3725595945
13,42,29.249370744
14,9,11.5716162032
14,29,3.85057331376
14,32,1.83444750854
15,12,1.29874389934
15,31,3.20515915647
15,36,8.25248356279
15,43,2.12947775464
15,44,18.7446113281
16,25,4.29805471327
16,28,0.973135509288
16,31,22.4297330672
16,32,28.973859645
16,33,26.268993614
17,13,26.2422699742
17,18,17.4962295154
17,19,1.25611794641
17,20,20.5166142418
17,26,14.9795065203
17,27,3.17748718404
17,32,11.2283950766
17,41,12.2321300182
17,48,2.60583295479
18,5,29.2114891609
18,6,23.2740550957
18,7,6.08653515063
18,16,16.8864549236
18,17,10.3559073942
18,34,7.05049209466
19,26,20.7047960037
20,0,28.2965328839
20,2,10.6337571042
20,42,13.7092137816
21,10,29.4600405272
21,30,4.66850989908
21,33,7.07154209013
21,44,7.20011762571
21,45,5.40195972696
22,1,26.3783764092
22,3,27.3968523156
22,4,27.3309290683
22,12,28.8691009601
22,18,22.5878701438
22,21,27.1714556991
22,33,19.2878623812
22,40,3.56752526232
22,45,22.292403278
23,4,29.5367335787
23,12,17.5581119401
23,15,16.1658929571
23,26,14.373175479
23,28,8.29011668182
23,34,8.05810352395
24,2,0.624733675937
24,7,28.2378244546
24,35,10.4726908012
24,44,22.2210674019
24,48,9.53818985703
24,49,7.25350770798
26,0,14.2142665804
26,10,3.74995801421
26,11,11.1330617395
26,16,8.36924188675
26,18,19.1262012442
26,24,19.7097171636
26,29,12.2540660487
26,41,9.63547994316
26,47,14.2143588619
27,1,19.3412018285
27,4,3.51571001126
27,8,14.4776638212
27,10,4.28433298501
27,21,4.02629572036
27,25,18.7159224956
27,33,26.6508055885
27,43,12.7845448941
28,8,5.59615371773
28,19,12.5085149406
28,24,6.53416773708
28,33,7.7307397158
28,34,6.74784825668
28,38,18.134410181
29,8,7.03105248994
29,19,28.7851905419
29,22,23.706969603
29,24,6.79273966465
29,25,5.57779028833
29,42,26.681416564
30,1,26.8305440297
30,8,7.55058868036
30,11,25.067506064
30,17,29.8091279229
30,20,2.87164942375
30,27,0.439876458257
30,36,17.5914364207
30,44,12.8041465205
31,25,27.0181113807
31,35,18.8884987753
32,0,8.82734470902
32,17,8.64228779362
32,19,11.0303199759
32,21,11.1806728369
32,25,6.47464235291
32,31,11.2783338085
32,49,12.816213976
33,7,29.2353013143
33,18,12.1323460886
33,38,12.7661395651
34,0,15.5852415686
34,1,28.4591030498
34,14,17.012319628
34,35,13.531949165
35,6,24.4380745959
35,10,1.98912733279
35,25,20.6252406201
35,39,4.1771377243
35,41,5.95386568699
36,4,10.4892769536
36,18,29.2877571994
36,40,8.1286672889
36,47,28.4592398729
37,17,11.7834389248
37,22,5.02264314618
37,28,24.3250871447
37,33,2.19029995475
38,2,24.787973605
38,17,0.0482787457945
38,24,0.44434535323
38,27,8.26668808365
39,10,11.9039499983
39,12,28.3435962667
39,14,29.4648323438
39,20,7.83456421767
39,22,17.7361722722
39,23,25.0281278823
39,25,11.1733013232
39,27,23.7394669035
39,49,13.1574350548
40,4,15.0047482604
40,8,17.5840244005
40,13,26.3015898782
40,16,22.376422065
40,48,5.34264114202
41,2,5.48830261602
41,15,8.2624795739
41,28,9.35429290603
41,33,7.22024934575
41,44,16.1906403607
41,47,20.8216315443
42,2,16.1362610773
42,3,8.53574459217
42,15,26.2072417975
42,34,0.62641416777
42,35,10.2054532118
42,41,23.0133737508
42,47,11.4676137335
42,48,5.87439646155
43,6,23.2312942902
43,25,11.251350957
43,35,3.11934696743
44,17,0.303786381934
44,20,7.63146738816
45,9,24.8428157099
45,11,19.4934981003
45,15,25.0653457463
45,19,19.2283048536
45,35,18.954012881
45,43,3.39835303499
45,49,16.6900654267
46,0,21.298775309
46,16,4.45745314515
46,30,8.87539435437
46,43,20.1478290273
47,27,15.2810772184
47,34,1.22504739554
47,49,10.6143464682
48,2,21.2385235189
48,14,3.16247404749
48,49,18.3015405382
49,4,25.8177536057
49,6,10.5937893672
49,16,20.9293983679
49,19,3.70998814406
49,26,4.89606195021
49,32,18.042255246
49,33,16.0141821574
49,36,4.37154415314
