1,3,0.0617570372744664
1,7,0.0954236124700552
1,14,0.0476598562114291
1,17,0.0663588990885604
1,18,0.215408923435391
1,19,0.116591511165099
1,20,0.0982734063691039
1,30,0.309083903371319
1,31,0.112605484482475
1,36,0.10797819392133
1,42,0.0808791972208827
2,3,0.0669439318338695
2,5,0.086071451464982
2,7,0.048824380398122
2,42,0.155539161115157
2,47,0.075141042895466
3,1,0.066041268273101
3,4,0.0488748395591878
3,5,0.0518465707004838
3,6,0.115552941642633
3,7,0.049037670144236
3,8,0.0487537482393333
3,9,0.0530101688317822
3,11,0.08188124157233
3,12,0.0489089550788272
3,16,0.0485882805043885
3,17,0.12187692234808
3,18,0.0677467598136998
3,19,0.0952329390785031
3,20,0.140627847464489
3,23,0.0615832822139277
3,25,0.0610681568310156
3,26,0.0622600052497214
3,28,0.094230737169937
3,29,0.108214300596489
3,31,0.0855265355428581
3,33,0.0471467602380809
3,34,0.047657444242409
3,40,0.069357862455673
3,48,0.0487413249169833
4,5,0.0551464122549378
4,13,0.0497624253250399
4,46,0.147146333779965
5,7,0.0558497630081075
5,9,0.0501075032055438
5,13,0.04662140815916
5,16,0.0494659612579473
5,17,0.055476609443124
5,22,0.219238441141477
5,30,0.2707323264051
5,33,0.0618887482199115
6,7,0.185984104824601
6,8,0.0703220536898536
6,11,0.0555035078562755
6,17,0.0484599023433689
6,18,0.0518915778984114
6,26,0.150675812774112
7,3,0.067797138829289
7,17,0.0905851281315902
7,20,0.104328071516639
7,26,0.077564844786878
7,29,0.179154631303971
8,9,0.087759723489687
8,11,0.0453202482478597
8,17,0.11513738535624
8,19,0.0851623900173625
8,20,0.057079611745181
8,22,0.0574099284630866
8,26,0.0625888875719958
8,27,1.07165231436538
8,32,0.114310827935384
8,36,0.0679824880858054
8,45,0.0810241256046657
8,48,0.438045995492075
8,50,0.0675509983417758
9,19,0.0725093983271867
9,22,0.0803035196841893
9,37,0.275940422458151
9,47,0.129734353002555
11,3,0.164581717257276
11,6,0.140699402667437
11,7,0.051207899506629
11,8,0.0606879890834944
11,12,0.110502737802059
11,13,0.0827337802079959
11,14,0.0448247821339616
11,16,0.059595645979914
11,17,0.234748696776864
11,18,0.129660014171118
11,19,1.27515529606522
11,20,0.110823947383004
11,21,0.0578689091417022
11,23,0.104203253229576
11,25,0.221967368391235
11,26,0.448310118993751
11,27,0.0628634591156216
11,28,0.350598029059382
11,29,0.124640091772637
11,30,0.0491904396665085
11,31,0.175163784058524
11,32,0.102809481759146
11,34,0.0550365250778772
11,35,0.0526262645283186
11,36,0.0523029099096407
11,37,0.0719138220101496
11,39,0.0786165586712428
11,40,0.047628931567766
11,42,0.0629441463176305
11,44,0.074881203643832
11,45,0.16681905716861
11,48,0.0850891165758833
11,49,0.0672553251262529
11,50,0.0679492541848061
12,2,0.248548599811593
12,14,0.0792453635498581
12,16,0.0556848989514286
12,17,0.071973831198059
12,20,0.0516808781707431
12,21,0.156630341874988
12,30,0.0462001766529779
12,42,0.237387886201902
12,47,0.0849999098960977
14,1,0.0671052690257674
14,7,0.109565345483457
14,17,0.169531879941133
14,21,0.22483364232271
14,26,0.109475475835505
14,30,0.38782690528694
14,36,0.065578078995246
14,42,0.0885083642569857
14,43,0.439533144428073
15,24,0.18576480705675
16,45,0.0780044655559081
17,33,0.354408646933284
17,34,0.0936058957558586
18,14,0.0952347766748422
18,19,0.269290738346987
18,20,0.0665880499269064
18,21,0.106978647400627
18,26,0.0464349685810696
18,27,0.119991852133667
18,30,0.0506100545491437
18,36,0.0688686070974268
18,42,0.38314673992026
20,23,0.0710435328089526
20,27,0.169850883322465
20,43,0.0667760153668887
21,1,0.174476345065718
22,11,0.16297819273022
22,20,0.0581066487099598
22,25,0.0670759431849302
22,26,0.0624679224033996
22,30,0.164392475541933
22,31,0.0652643986125685
22,33,0.0792469360178575
22,37,0.0463151568829131
23,2,0.453878795280294
23,4,0.116595713980272
23,5,0.296559482096493
23,13,0.229124365422051
23,16,0.0931937618510673
23,19,0.479298767984224
23,22,0.178550696882962
23,25,0.0856978864305532
23,26,0.0784651345477313
23,27,0.0746775634009259
23,34,0.201692419408462
23,36,0.175128274399883
23,42,0.233810198929647
23,43,0.167640798495994
23,44,0.0595971858589874
23,47,0.0574566655419641
23,48,0.061385199965086
25,8,0.143964692526661
25,9,0.0485210206791954
25,28,0.0455450520609533
25,30,0.0500784071386008
25,36,0.0915511460282314
25,42,0.0651437240010687
25,45,0.156191799201776
25,50,0.0576819354967783
26,3,0.0662888453316466
26,6,0.0459420033274522
26,7,0.204093320307111
26,11,0.050047012632197
26,27,0.0653333705064283
26,28,0.0761995124498692
26,29,0.0497786539672177
26,30,0.109291303034149
26,33,0.0945639863956663
26,34,0.128014679258022
26,42,0.121132707061035
26,43,0.0522306106413685
26,44,0.0456881190263124
26,48,0.0996008889348489
26,50,0.046218785679227
27,19,0.0620925555030154
28,2,0.163593168696697
28,25,0.0454753355183727
28,26,0.117004421731614
28,30,0.0449319068805756
28,34,0.45861611453809
28,44,0.0715231476738372
28,50,0.0686704497265934
30,20,0.152086773368863
30,43,0.0841233916344915
31,2,0.0487581924459154
31,18,0.140987850716523
32,26,0.111576029855065
32,36,0.337255131081873
33,1,0.0453752285728916
33,34,0.0687436754312246
34,2,0.110739130406685
34,8,0.106994482455645
34,20,0.0529755981200998
34,33,0.0976770968316024
35,1,0.082064123212656
35,2,0.102411525680707
35,15,0.151482446023751
35,36,0.174228669504335
35,41,0.0489116317666602
36,7,0.141471932914495
37,19,0.623607750377697
37,47,0.0641384882768989
37,48,0.167164951916068
39,3,0.107003722846808
40,13,0.323934008850541
40,24,0.0572550002635426
41,14,0.0602443171725952
41,17,0.0512148468478322
43,16,0.0772775710702119
43,42,0.567054850689035
44,7,0.114289224117508
46,10,0.218938090068639
46,12,0.299537306897137
46,16,0.37580267683956
46,20,0.0477657179395174
46,36,0.0485451444540471
46,47,0.0661017718481935
46,50,0.222109140397114
48,1,0.0579409734168596
49,1,0.0519300888843877
49,3,0.13351717155597
49,7,0.0647369187109202
49,21,0.238205134878298
49,33,0.0662634888479389
49,47,0.0549180206766898
49,50,0.603988100011898
50,5,0.260907753205878
50,17,0.115102941920455
